,area,bathroom,bedroom,business,condominium,garage,neighborhood,price,property,suite
0,170.0,2,3,venda,0,2,Planalto,185000.0,casa,1
0,380.0,1,3,venda,não informado,4,Lagoa Nova,900000.0,casa,1
0,460.0,6,6,venda,0,2,Capim Macio,850000.0,casa,6
0,155.0,3,3,venda,não informado,2,Lagoa Nova,350000.0,casa,1
0,94.0,1,3,venda,não informado,0,Quintas,180000.0,casa,0
0,600.0,1,6,venda,0,7,Ponta Negra,3000000.0,casa,6
0,170.0,2,3,venda,não informado,1,Cidade da Esperança,230000.0,casa,1
0,149.0,3,4,venda,0,1,Barro Vermelho,295000.0,casa,2
0,240.0,2,3,venda,0,2,Candelária,330000.0,casa,1
0,220.0,1,3,venda,não informado,3,Lagoa Nova,385000.0,casa,2
0,316.0,6,4,venda,0,4,Candelária,650000.0,casa,4
0,600.0,5,5,venda,não informado,4,Capim Macio,1300000.0,casa,4
0,250.0,1,3,venda,0,5,Candelária,530000.0,casa,3
0,361.0,3,3,venda,0,4,Lagoa Nova,450000.0,casa,1
0,10.0,1,2,venda,0,0,Nossa Senhora da Apresentação,22000.0,casa,0
0,900.0,4,7,venda,0,2,Capim Macio,800000.0,casa,3
0,75.0,2,2,venda,0,0,Cidade Nova,85000.0,casa,1
0,450.0,1,3,venda,0,3,Ponta Negra,650000.0,casa,3
0,240.0,5,4,venda,0,5,Capim Macio,450000.0,casa,4
0,173.0,3,4,venda,não informado,2,Nossa Senhora de Nazaré,300000.0,casa,1
0,400.0,6,5,venda,não informado,4,Tirol,600000.0,casa,3
0,810.0,5,3,venda,não informado,6,Candelária,1100000.0,casa,3
0,68.0,4,4,venda,não informado,4,PARNAMIRIM,1000000.0,casa,2
0,144.0,2,2,venda,não informado,7,Ponta Negra,799000.0,casa,2
0,410.0,5,4,venda,não informado,4,Candelária,1000000.0,casa,4
0,358.0,5,3,venda,não informado,4,Candelária,600000.0,casa,3
0,215.0,1,3,venda,0,2,Lagoa Nova,370000.0,casa,2
0,90.0,3,3,venda,0,4,Cidade Jardim,950000.0,casa,3
0,407.0,3,3,venda,não informado,8,Lagoa Nova,1080000.0,casa,3
0,450.0,7,5,venda,não informado,4,Capim Macio,1600000.0,casa,5
0,173.0,4,3,venda,0,2,Capim Macio,550000.0,casa,3
0,,4,3,venda,0,2,Neópolis,360000.0,casa,3
0,220.0,3,3,venda,não informado,3,Ponta Negra,600000.0,casa,1
0,300.0,5,3,venda,0,5,Candelária,599000.0,casa,3
0,213.0,5,4,venda,não informado,3,Capim Macio,685000.0,casa,3
0,1000.0,1,0,venda,0,3,Candelária,1200000.0,casa,4
0,200.0,5,4,venda,0,4,Lagoa Nova,1500000.0,casa,4
0,440.0,1,4,venda,0,2,Ponta Negra,1800000.0,casa,4
0,350.0,4,5,venda,não informado,5,Pitimbu,249900.0,casa,3
0,225.0,3,4,venda,0,3,Ponta Negra,370000.0,casa,2
0,240.0,4,5,venda,não informado,2,Ribeira,280000.0,casa,3
0,170.0,2,3,venda,0,3,Candelária,345000.0,casa,1
0,240.0,5,4,venda,450.0,2,Pitimbu,650000.0,casa,3
0,216.0,4,4,venda,não informado,6,Pitimbu,360000.0,casa,2
0,600.0,5,4,venda,não informado,4,Capim Macio,850000.0,casa,3
0,,2,3,venda,não informado,3,Pitimbu,300000.0,casa,1
0,240.0,2,3,venda,0,1,Candelária,270000.0,casa,1
0,195.0,0,5,venda,0,3,Candelária,700000.0,casa,4
0,150.0,2,3,venda,não informado,4,Candelária,295000.0,casa,1
0,350.0,5,3,venda,não informado,6,Candelária,1499990.0,casa,3
0,180.0,1,3,venda,600.0,2,Neópolis,380000.0,casa,2
0,180.0,2,3,venda,não informado,3,Ponta Negra,450000.0,casa,1
0,110.0,0,2,venda,0,1,Tirol,200000.0,casa,2
0,,1,4,venda,0,2,Cidade da Esperança,240000.0,casa,1
0,300.0,4,4,venda,não informado,4,Capim Macio,600000.0,casa,3
0,198.0,5,3,venda,não informado,4,Capim Macio,900000.0,casa,3
0,110.0,3,3,venda,não informado,6,Ponta Negra,290000.0,casa,2
0,160.0,4,3,venda,0,6,Lagoa Nova,449000.0,casa,3
0,,2,3,venda,0,10,Redinha,450000.0,casa,1
0,240.0,5,4,venda,0,3,Capim Macio,600000.0,casa,4
0,514.0,5,4,venda,não informado,10,Ponta Negra,2299000.0,casa,0
0,200.0,3,3,venda,0,2,Ponta Negra,840000.0,casa,1
0,280.0,1,4,venda,0,0,Capim Macio,600000.0,casa,4
0,200.0,2,3,venda,não informado,2,Pitimbu,279900.0,casa,1
0,219.0,3,4,venda,0,4,Pitimbu,390000.0,casa,2
0,240.0,3,3,venda,0,2,Pitimbu,350000.0,casa,2
0,360.0,0,4,venda,0,2,Potengi,580000.0,casa,1
0,,0,0,venda,0,0,Neópolis,330000.0,casa,0
0,240.0,2,4,venda,não informado,4,Cidade da Esperança,370000.0,casa,2
0,220.0,4,3,venda,0,8,Lagoa Nova,450000.0,casa,3
0,220.0,5,4,venda,0,4,PARNAMIRIM,860000.0,casa,4
0,300.0,0,6,venda,0,4,Ponta Negra,500000.0,casa,4
0,800.0,1,4,venda,0,4,Capim Macio,750000.0,casa,3
0,620.0,6,4,venda,0,5,Candelária,1200000.0,casa,4
0,227.0,1,3,venda,0,5,Lagoa Seca,500000.0,casa,1
0,217.0,1,5,venda,não informado,6,Cidade Satelite,280000.0,casa,1
0,263.0,3,4,venda,0,10,Capim Macio,580000.0,casa,1
0,120.0,2,4,venda,1.0,0,Candelária,242222.0,casa,0
0,500.0,6,4,venda,não informado,6,Candelária,1340000.0,casa,4
0,200.0,2,3,venda,não informado,2,Ponta Negra,550000.0,casa,1
0,200.0,0,3,venda,0,4,Candelária,330000.0,casa,3
0,193.0,4,3,venda,não informado,3,Pitimbu,500000.0,casa,3
0,120.0,1,3,venda,não informado,4,Cidade Satelite,230000.0,casa,0
0,185.0,0,3,venda,0,0,Pitimbu,310000.0,casa,1
0,203.0,0,4,venda,não informado,4,PARNAMIRIM,370000.0,casa,4
0,675.0,1,5,venda,não informado,3,Candelária,2000000.0,casa,5
0,600.0,5,6,venda,0,5,Lagoa Nova,1100000.0,casa,2
0,357.0,4,3,venda,não informado,10,Ponta Negra,760000.0,casa,3
0,710.0,4,7,venda,0,16,Lagoa Nova,1524000.0,casa,7
0,80.0,1,2,venda,não informado,0,Pitimbu,190000.0,casa,0
0,280.0,4,6,venda,0,3,Ponta Negra,500000.0,casa,2
0,220.0,0,3,venda,0,2,Capim Macio,270000.0,casa,2
0,270.0,0,4,venda,não informado,0,Redinha,330000.0,casa,2
0,300.0,6,7,venda,0,4,Cotovelo,750000.0,casa,4
0,217.0,3,3,venda,não informado,1,Pitimbu,250000.0,casa,2
0,270.0,0,4,venda,0,4,Alecrim,810000.0,casa,0
0,300.0,5,3,venda,0,4,Ponta Negra,750000.0,casa,3
0,230.0,6,5,venda,não informado,5,Ponta Negra,650000.0,casa,5
0,176.0,2,3,venda,0,3,Lagoa Nova,550000.0,casa,1
0,412.0,3,5,venda,não informado,13,Candelária,1300000.0,casa,3
0,,2,5,venda,não informado,1,Cidade da Esperança,240000.0,casa,1
0,89.0,2,3,venda,0,3,Pitimbu,280000.0,casa,1
0,365.0,0,4,venda,0,6,Candelária,600000.0,casa,2
0,250.0,3,4,venda,0,6,Lagoa Nova,450000.0,casa,2
0,178.0,1,3,venda,não informado,1,Candelária,300000.0,casa,0
0,350.0,0,3,venda,0,0,San Vale,1300000.0,casa,3
0,191.0,3,3,venda,não informado,3,Capim Macio,450000.0,casa,1
0,130.0,3,3,venda,0,2,Potengi,215000.0,casa,2
0,300.0,3,3,venda,0,4,Ponta Negra,280000.0,casa,2
0,588.0,1,2,venda,não informado,2,Bom Pastor,260000.0,casa,0
0,180.0,4,3,venda,0,3,Capim Macio,600000.0,casa,3
0,97.0,3,3,venda,0,2,Ponta Negra,362939.0,casa,2
0,700000.0,5,3,venda,0,0,Cidade Jardim,700000.0,casa,0
0,400.0,5,5,venda,1000.0,4,Candelária,1350000.0,casa,4
0,144.0,4,3,venda,634.0,3,Neópolis,360000.0,casa,3
0,219.0,3,3,venda,0,3,Lagoa Nova,450000.0,casa,2
0,420.0,4,4,venda,não informado,6,Lagoa Nova,750000.0,casa,3
0,200.0,2,3,venda,0,3,Lagoa Nova,340000.0,casa,1
0,253.0,3,3,venda,não informado,2,Pitimbu,250000.0,casa,2
0,275.0,4,3,venda,não informado,7,Pitimbu,600000.0,casa,3
0,158.0,3,5,venda,0,2,Pajuçara,150000.0,casa,2
0,102.0,2,3,venda,0,3,Planalto,220000.0,casa,1
0,120.0,2,2,venda,0,1,Planalto,160000.0,casa,1
0,150.0,1,2,venda,0,1,Rocas,120000.0,casa,0
0,70.0,1,2,venda,0,1,Planalto,75000.0,casa,0
0,175.0,2,3,venda,0,1,Lagoa Seca,230000.0,casa,1
0,183.0,2,4,venda,não informado,2,Candelária,350000.0,casa,1
0,450.0,4,4,venda,não informado,3,Lagoa Nova,650000.0,casa,2
0,,4,3,venda,0,2,Candelária,570000.0,casa,2
0,424.0,4,4,venda,não informado,4,Capim Macio,850000.0,casa,3
0,190.0,1,3,venda,0,3,Pitimbu,270000.0,casa,1
0,209.0,3,3,venda,não informado,3,Ponta Negra,550000.0,casa,1
0,435.0,4,5,venda,não informado,6,Capim Macio,550000.0,casa,3
0,217.0,0,3,venda,0,3,Pitimbu,260000.0,casa,2
0,160.0,0,3,venda,0,0,Capim Macio,530000.0,casa,1
0,190.0,2,3,venda,não informado,1,Alecrim,300000.0,casa,0
0,332.0,5,4,venda,não informado,4,Candelária,800000.0,casa,4
0,450.0,0,5,venda,0,3,Capim Macio,650000.0,casa,0
0,300.0,5,6,venda,0,3,Nossa Senhora de Nazaré,450000.0,casa,4
0,542.0,6,4,venda,0,6,Candelária,1400000.0,casa,4
0,147.0,2,3,venda,não informado,2,Pitimbu,190000.0,casa,1
0,217.0,1,3,venda,0,2,Cidade Satelite,280000.0,casa,2
0,315.0,5,4,venda,630.0,2,Ponta Negra,1500000.0,casa,4
0,190.0,4,3,venda,não informado,3,Capim Macio,350000.0,casa,3
0,200.0,4,3,venda,0,5,Pitimbu,450000.0,casa,2
0,500.0,5,5,venda,não informado,2,Candelária,600000.0,casa,4
0,606.0,4,4,venda,não informado,5,Capim Macio,1220000.0,casa,2
0,180.0,3,3,venda,não informado,2,Ponta Negra,595000.0,casa,2
0,270.0,6,3,venda,não informado,5,Neópolis,500000.0,casa,3
0,490.0,3,4,venda,não informado,6,Ponta Negra,1800000.0,casa,1
0,400.0,1,4,venda,0,1,Morro Branco,350000.0,casa,0
0,324.0,4,3,venda,não informado,4,Capim Macio,790000.0,casa,3
0,240.0,2,3,venda,0,2,Pajuçara,150000.0,casa,1
0,360.0,2,3,venda,0,4,Dix-sept Rosado,1200000.0,casa,1
0,126.0,2,3,venda,0,3,Cidade Satelite,238000.0,casa,1
0,908.0,4,4,venda,não informado,4,Ponta Negra,580000.0,casa,2
0,116.0,2,3,venda,não informado,2,Neópolis,280000.0,casa,0
0,140.0,1,3,venda,0,3,Lagoa Nova,300000.0,casa,2
0,354.0,3,3,venda,não informado,4,Candelária,430000.0,casa,3
0,247.0,5,4,venda,0,2,Capim Macio,650000.0,casa,4
0,170.0,4,4,venda,não informado,5,Capim Macio,480000.0,casa,3
0,206.0,1,2,venda,não informado,1,Tirol,500000.0,casa,0
0,92.0,2,3,venda,0,3,Planalto,150000.0,casa,1
0,144.0,2,3,venda,0,3,Candelária,300000.0,casa,1
0,116.0,1,3,venda,não informado,4,Ponta Negra,350000.0,casa,0
0,344.0,4,4,venda,0,5,Lagoa Nova,600000.0,casa,3
0,300.0,1,3,venda,0,3,Felipe Camarão,190000.0,casa,0
0,139.0,1,4,venda,0,2,Barro Vermelho,400000.0,casa,1
0,242.0,1,3,venda,0,2,Quintas,240000.0,casa,0
0,,2,3,venda,0,2,Lagoa Nova,400000.0,casa,1
0,194.0,1,3,venda,0,2,Lagoa Nova,490000.0,casa,1
0,230.0,5,4,venda,0,0,Morro Branco,540000.0,casa,1
0,420.0,2,3,venda,não informado,6,Candelária,650000.0,casa,1
0,200.0,1,3,venda,0,0,Cidade da Esperança,165000.0,casa,0
0,144.0,4,3,venda,620.0,2,Neópolis,370000.0,casa,3
0,120.0,1,3,venda,não informado,1,Lagoa Nova,350000.0,casa,0
0,263.0,5,4,venda,não informado,8,Capim Macio,590000.0,casa,1
0,285.0,5,3,venda,não informado,2,Alecrim,750000.0,casa,3
0,548.0,5,4,venda,não informado,3,Barro Vermelho,600000.0,casa,4
0,220.0,3,4,venda,0,6,Capim Macio,750000.0,casa,3
0,250.0,1,3,venda,0,2,Nossa Senhora da Apresentação,195000.0,casa,0
0,141.0,4,3,venda,0,0,Morro Branco,380000.0,casa,3
0,,0,8,venda,0,0,San Vale,1400000.0,casa,5
0,380.0,2,3,venda,não informado,3,Pitimbu,270000.0,casa,1
0,126.0,2,3,venda,não informado,4,Ponta Negra,350000.0,casa,1
0,494.0,1,0,venda,0,5,Capim Macio,750000.0,casa,3
0,,0,3,venda,não informado,4,Pitimbu,380000.0,casa,1
0,190.0,0,3,venda,0,2,Candelária,350000.0,casa,1
0,100.0,3,3,venda,0,2,Cidade Verde,330000.0,casa,2
0,146.0,2,2,venda,não informado,2,Lagoa Nova,280000.0,casa,1
0,120.0,2,3,venda,0,4,Pitimbu,210000.0,casa,1
0,260.0,5,5,venda,não informado,2,Ponta Negra,480000.0,casa,4
0,,2,3,venda,0,2,Lagoa Nova,230000.0,casa,0
0,220.0,4,3,venda,não informado,4,Capim Macio,650000.0,casa,2
0,180.0,2,4,venda,0,4,Pirangi,300000.0,casa,1
0,71.0,2,2,venda,não informado,3,Planalto,160000.0,casa,1
0,58.0,2,2,venda,0,0,Cidade Alta,85000.0,casa,0
0,350.0,5,4,venda,0,4,Ponta Negra,650000.0,casa,3
0,175.0,5,4,venda,0,2,Capim Macio,600000.0,casa,4
0,72.0,2,2,venda,0,2,Cidade Jardim,100000.0,casa,1
0,220.0,3,4,venda,0,6,Ponta Negra,590000.0,casa,2
0,58.0,2,2,venda,0,1,Nossa Senhora da Apresentação,99999.0,casa,1
0,,5,5,venda,não informado,12,Praia de Cotovelo,540000.0,casa,1
0,230.0,3,4,venda,não informado,4,Ponta Negra,420000.0,casa,2
0,180.0,1,3,venda,0,1,Quintas,300000.0,casa,0
0,173.0,2,3,venda,0,2,Capim Macio,550000.0,casa,1
0,1610.0,3,4,venda,0,0,Ponta Negra,4500000.0,casa,4
0,278.0,5,5,venda,0,3,Candelária,700000.0,casa,4
0,174.0,4,5,venda,não informado,2,Candelária,450000.0,casa,3
0,340.0,0,4,venda,0,6,Lagoa Nova,790000.0,casa,3
0,300.0,5,3,venda,0,8,Capim Macio,680000.0,casa,3
0,419.0,4,5,venda,não informado,4,Capim Macio,680000.0,casa,4
0,380.0,3,5,venda,0,3,Ponta Negra,900000.0,casa,2
0,88.0,1,3,venda,0,1,Rocas,145000.0,casa,0
0,250.0,0,3,venda,0,6,Cidade Jardim,800000.0,casa,3
0,240.0,2,3,venda,0,3,Pitimbu,240000.0,casa,1
0,200.0,4,4,venda,não informado,4,Capim Macio,600000.0,casa,3
0,290.0,2,4,venda,não informado,3,Neópolis,500000.0,casa,2
0,180.0,2,3,venda,não informado,2,Lagoa Nova,350000.0,casa,1
0,100.0,2,3,venda,0,2,Dix-sept Rosado,250000.0,casa,1
0,490.0,3,3,venda,não informado,10,Ponta Negra,1600000.0,casa,2
0,219.0,3,3,venda,não informado,4,Lagoa Nova,450000.0,casa,1
0,,2,3,venda,0,3,Lagoa Nova,450000.0,casa,1
0,,2,3,venda,0,0,CENTRO,198000.0,casa,0
0,220.0,4,3,venda,0,8,Lagoa Nova,650000.0,casa,2
0,52.0,1,2,venda,0,0,Lagoa Nova,90000.0,casa,0
0,193.0,5,3,venda,0,3,Cidade Satelite,650000.0,casa,3
0,300.0,1,3,venda,0,5,Capim Macio,550000.0,casa,1
0,,0,6,venda,não informado,5,Tirol,1180000.0,casa,4
0,250.0,4,4,venda,0,2,Tirol,430000.0,casa,1
0,300.0,1,4,venda,0,3,Cidade Satelite,280000.0,casa,1
0,144.0,4,3,venda,500.0,2,Neópolis,365000.0,casa,3
0,500.0,6,7,venda,0,10,Capim Macio,850000.0,casa,3
0,280.0,3,3,venda,não informado,0,Candelária,598990.0,casa,1
0,98.0,1,2,venda,0,1,Pajuçara,120000.0,casa,1
0,100.0,4,3,venda,0,2,Capim Macio,330000.0,casa,2
0,,2,3,venda,0,2,Planalto,220000.0,casa,1
0,,1,4,venda,0,2,Capim Macio,200000.0,casa,0
0,200.0,5,3,venda,não informado,4,Candelária,500000.0,casa,1
0,,4,4,venda,0,2,Praia do Meio,900000.0,casa,0
0,,0,4,venda,não informado,2,Capim Macio,600000.0,casa,3
0,156.0,1,3,venda,0,1,Barro Vermelho,170000.0,casa,1
0,150.0,4,4,venda,não informado,2,Lagoa Nova,500000.0,casa,3
0,256.0,4,3,venda,0,3,Lagoa Nova,349000.0,casa,3
0,464.0,3,3,venda,0,3,Candelária,700000.0,casa,2
0,229.0,4,4,venda,não informado,0,Candelária,390000.0,casa,2
0,129.0,2,4,venda,não informado,0,Alecrim,240000.0,casa,0
0,261.0,5,5,venda,não informado,6,Capim Macio,600000.0,casa,4
0,107.0,2,3,venda,não informado,2,Lagoa Nova,350000.0,casa,0
0,200.0,4,6,venda,não informado,0,Felipe Camarão,490000.0,casa,0
0,97.0,3,3,venda,0,2,Ponta Negra,378262.0,casa,2
0,200.0,3,3,venda,0,3,Lagoa Nova,355000.0,casa,1
0,,0,3,venda,0,4,Ponta Negra,950000.0,casa,1
0,800.0,3,4,venda,0,5,Candelária,800000.0,casa,4
0,82.0,2,2,venda,não informado,2,Planalto,160000.0,casa,1
0,230.0,1,3,venda,0,4,Ponta Negra,480000.0,casa,2
0,497.0,0,3,venda,0,2,Barro Vermelho,480000.0,casa,2
0,250.0,4,4,venda,não informado,4,Ponta Negra,19800.0,casa,2
0,126.0,2,3,venda,não informado,5,Lagoa Nova,360000.0,casa,1
0,176.0,2,3,venda,0,2,Dix-sept Rosado,310000.0,casa,1
0,223.0,1,4,venda,não informado,0,Candelária,350000.0,casa,1
0,200.0,2,3,venda,não informado,3,Ponta Negra,650000.0,casa,1
0,120.0,2,3,venda,0,2,Pajuçara,210000.0,casa,1
0,310.0,5,6,venda,não informado,4,Candelária,600000.0,casa,4
0,400.0,1,4,venda,0,4,Candelária,650000.0,casa,2
0,375.0,1,3,venda,não informado,6,Candelária,700000.0,casa,3
0,209.0,4,4,venda,não informado,2,Capim Macio,580000.0,casa,4
0,177.0,3,4,venda,0,3,Ponta Negra,360000.0,casa,1
0,193.0,3,3,venda,0,2,Tirol,450000.0,casa,0
0,198.0,2,4,venda,0,0,Ponta Negra,340000.0,casa,1
0,375.0,5,3,venda,não informado,4,Ponta Negra,700000.0,casa,2
0,184.0,1,3,venda,não informado,3,Ponta Negra,350000.0,casa,1
0,180.0,3,4,venda,0,2,Cidade da Esperança,270000.0,casa,2
0,230.0,3,4,venda,não informado,4,Capim Macio,500000.0,casa,3
0,200.0,3,3,venda,não informado,2,Potengi,280000.0,casa,2
0,400.0,5,4,venda,0,3,Candelária,1000000.0,casa,4
0,140.0,4,3,venda,0,4,Neópolis,380000.0,casa,1
0,289.0,3,3,venda,0,3,Pitimbu,310000.0,casa,2
0,200.0,2,3,venda,não informado,3,Nova Descoberta,400000.0,casa,1
0,200.0,3,3,venda,não informado,2,Barro Vermelho,480000.0,casa,1
0,200.0,2,3,venda,não informado,2,POTILANDIA,500000.0,casa,1
0,423.0,5,3,venda,0,4,Lagoa Nova,820000.0,casa,1
0,,1,4,venda,0,2,Pitimbu,600000.0,casa,3
0,180.0,2,3,venda,0,1,Neópolis,230000.0,casa,1
0,90.0,1,3,venda,não informado,1,Lagoa Nova,180000.0,casa,0
0,173.0,1,3,venda,não informado,2,Alecrim,180000.0,casa,2
0,200.0,2,3,venda,0,3,Pajuçara,300000.0,casa,1
0,230.0,1,3,venda,não informado,5,Lagoa Nova,400000.0,casa,1
0,350.0,4,3,venda,não informado,2,Candelária,600000.0,casa,3
0,,1,4,venda,0,0,Neópolis,350000.0,casa,2
0,210.0,4,4,venda,não informado,5,Lagoa Nova,450000.0,casa,2
0,600.0,2,3,venda,não informado,10,Capim Macio,1000000.0,casa,3
0,160.0,4,3,venda,não informado,3,Lagoa Nova,370000.0,casa,3
0,150.0,3,4,venda,não informado,3,Capim Macio,480000.0,casa,2
0,145.0,4,3,venda,0,2,Neópolis,360000.0,casa,3
0,120.0,1,3,venda,não informado,0,Alecrim,320000.0,casa,0
0,210.0,3,3,venda,não informado,2,Pitimbu,370000.0,casa,1
0,170.0,2,3,venda,não informado,3,Candelária,350000.0,casa,1
0,180.0,1,3,venda,não informado,1,Planalto,150000.0,casa,1
0,150.0,1,3,venda,não informado,3,Dix-sept Rosado,325000.0,casa,1
0,500.0,6,5,venda,0,5,Neópolis,580000.0,casa,5
0,,5,4,venda,não informado,7,Candelária,700000.0,casa,4
0,360.0,3,4,venda,0,2,Igapó,400000.0,casa,1
0,280.0,5,3,venda,0,0,Lagoa Nova,450000.0,casa,0
0,268.0,4,3,venda,0,4,Capim Macio,800000.0,casa,3
0,300.0,2,4,venda,0,5,Lagoa Nova,520000.0,casa,1
0,63.0,1,3,venda,não informado,1,Quintas,240000.0,casa,1
0,,0,3,venda,0,2,Pitimbu,200000.0,casa,0
0,450.0,4,4,venda,0,4,Capim Macio,550000.0,casa,2
0,424.0,5,6,venda,não informado,4,Capim Macio,850000.0,casa,3
0,136.0,2,3,venda,não informado,0,Lagoa Seca,700000.0,casa,1
0,300.0,3,4,venda,0,4,Morro Branco,360000.0,casa,1
0,119.0,2,3,venda,0,4,Ponta Negra,1200000.0,casa,1
0,200.0,1,2,venda,0,1,Pajuçara,180000.0,casa,0
0,240.0,3,3,venda,0,2,Candelária,330000.0,casa,1
0,285.0,3,5,venda,0,3,Tirol,800000.0,casa,2
0,147.0,1,3,venda,0,1,Lagoa Nova,260000.0,casa,0
0,420.0,5,5,venda,0,4,Cidade Satelite,430000.0,casa,3
0,314.0,1,3,venda,não informado,3,Candelária,790000.0,casa,3
0,550.0,5,5,venda,0,18,Ponta Negra,2200000.0,casa,2
0,,3,3,venda,0,6,Capim Macio,550000.0,casa,3
0,80.0,1,2,venda,não informado,2,Nossa Senhora da Apresentação,125000.0,casa,0
0,200.0,2,3,venda,0,2,Neópolis,239000.0,casa,1
0,230.0,1,3,venda,0,3,Lagoa Nova,415000.0,casa,2
0,152.0,3,3,venda,0,4,Neópolis,219000.0,casa,2
0,100.0,2,3,venda,0,1,Ponta Negra,310000.0,casa,1
0,160.0,4,3,venda,1.0,2,Capim Macio,530000.0,casa,2
0,,1,3,venda,0,2,Candelária,480000.0,casa,3
0,351.0,1,3,venda,0,2,Lagoa Nova,700000.0,casa,0
0,800.0,5,4,venda,0,3,Lagoa Nova,1390000.0,casa,3
0,200.0,3,5,venda,não informado,3,PARNAMIRIM,310000.0,casa,2
0,587.0,6,4,venda,0,0,Candelária,980000.0,casa,0
0,407.0,4,3,venda,não informado,4,Ponta Negra,850000.0,casa,1
0,300.0,0,3,venda,não informado,5,Capim Macio,550000.0,casa,1
0,,2,4,venda,0,2,POTILANDIA,399000.0,casa,1
0,210.0,5,5,venda,499.0,5,Pitimbu,650000.0,casa,3
0,186.0,3,3,venda,0,2,PARNAMIRIM,290000.0,casa,2
0,298.0,3,3,venda,0,2,Ponta Negra,580000.0,casa,1
0,175.0,1,2,venda,0,1,Barro Vermelho,200000.0,casa,1
0,120.0,2,3,venda,0,2,Ponta Negra,500000.0,casa,1
0,350.0,2,4,venda,não informado,5,Pitimbu,290000.0,casa,0
0,200.0,2,3,venda,0,2,Candelária,600000.0,casa,1
0,422.0,1,3,venda,0,0,Lagoa Nova,1000000.0,casa,2
0,360.0,3,3,venda,não informado,2,Candelária,400000.0,casa,1
0,100.0,2,4,venda,0,5,Cidade da Esperança,180000.0,casa,1
0,240.0,0,3,venda,não informado,3,Candelária,450000.0,casa,1
0,150.0,3,3,venda,não informado,2,Neópolis,300000.0,casa,2
0,325.0,2,4,venda,não informado,1,Candelária,500000.0,casa,1
0,320.0,2,4,venda,0,3,Cidade Satelite,290000.0,casa,1
0,180.0,2,3,venda,não informado,2,Candelária,350000.0,casa,1
0,374.0,4,4,venda,0,6,Lagoa Nova,750000.0,casa,2
0,,5,4,venda,não informado,1,Petrópolis,1000000.0,casa,4
0,186.0,5,3,venda,não informado,4,Capim Macio,630000.0,casa,2
0,118.0,2,3,venda,0,4,PARNAMIRIM,225000.0,casa,1
0,495.0,1,3,venda,0,0,Tirol,600000.0,casa,1
0,220.0,2,3,venda,não informado,3,Ponta Negra,520000.0,casa,1
0,450.0,1,3,venda,não informado,1,Cidade Alta,300000.0,casa,3
0,300.0,1,3,venda,0,3,Cidade Satelite,360000.0,casa,1
0,,5,4,venda,0,2,Tirol,470000.0,casa,4
0,132.0,2,2,venda,não informado,2,Redinha,100000.0,casa,1
0,90.0,2,3,venda,0,4,Pitimbu,180000.0,casa,1
0,171.0,3,3,venda,não informado,0,Nova Descoberta,430000.0,casa,1
0,,4,4,venda,0,2,Capim Macio,600000.0,casa,4
0,126.0,1,3,venda,não informado,0,Alecrim,220000.0,casa,0
0,156.0,4,3,venda,não informado,2,Barro Vermelho,470000.0,casa,2
0,282.0,5,4,venda,não informado,4,Neópolis,450000.0,casa,4
0,267.0,5,4,venda,0,4,Lagoa Nova,480000.0,casa,3
0,420.0,2,3,venda,não informado,6,Candelária,650000.0,casa,1
0,170.0,3,4,venda,0,3,Morro Branco,350000.0,casa,2
0,200.0,1,5,venda,0,1,Alecrim,350000.0,casa,1
0,218.0,3,4,venda,0,2,POTILANDIA,432000.0,casa,2
0,200.0,1,4,venda,0,1,Cidade da Esperança,180000.0,casa,1
0,,5,4,venda,0,4,Candelária,650000.0,casa,4
0,340.0,3,3,venda,0,2,Pitimbu,550000.0,casa,1
0,,3,4,venda,0,4,Candelária,650000.0,casa,2
0,200.0,2,3,venda,0,2,Lagoa Nova,370000.0,casa,1
0,680.0,1,4,venda,0,5,Cidade Jardim,1800000.0,casa,4
0,75.0,1,3,venda,0,1,Neópolis,140000.0,casa,0
0,99.0,2,3,venda,não informado,3,PARNAMIRIM,300000.0,casa,1
0,400.0,4,3,venda,não informado,4,San Vale,660000.0,casa,3
0,130.0,2,2,venda,0,2,Potengi,215000.0,casa,2
0,300.0,5,3,venda,0,4,Ponta Negra,750000.0,casa,3
0,157.0,2,2,venda,0,2,Lagoa Nova,324000.0,casa,1
0,170.0,5,3,venda,0,4,Ponta Negra,400000.0,casa,3
0,180.0,2,2,venda,0,1,Petrópolis,540000.0,casa,0
0,,0,4,venda,0,4,Pitimbu,390000.0,casa,2
0,360.0,1,3,venda,0,3,Cidade Satelite,220000.0,casa,1
0,180.0,3,3,venda,0,2,Neópolis,320000.0,casa,2
0,260.0,5,5,venda,não informado,3,Ponta Negra,450000.0,casa,4
0,197.0,3,3,venda,não informado,5,Cidade Satelite,390000.0,casa,2
0,223.0,5,6,venda,não informado,2,Lagoa Nova,550000.0,casa,4
0,200.0,1,3,venda,não informado,5,Capim Macio,490000.0,casa,1
0,90.0,2,2,venda,0,1,Lagoa Nova,220000.0,casa,0
0,235.0,5,3,venda,não informado,4,Pitimbu,380000.0,casa,3
0,175.0,2,3,venda,0,0,Barro Vermelho,350000.0,casa,1
0,300.0,3,4,venda,não informado,5,Lagoa Nova,1400000.0,casa,3
0,97.0,3,3,venda,0,1,Ponta Negra,362939.0,casa,2
0,,0,4,venda,não informado,4,Capim Macio,750000.0,casa,4
